text	label
 মনে হয় শেরেবাংলা ন্যাশনাল মাঠে  খালেদা জিয়া মাঠে নামবে সে জন্য সমাপ্ত ঘোষণা করা হোক 	Personal
ভারতীয় মাদার চুদ গোরে খালি পুটকি মারার দরকার এদেরকে আবার কিসের সাহায্য করছে সরকার   সরকার কিছু খাইছে নাকি মালাউনরা দুনিয়ার সবচেয়ে নিকূষ্ট জাতি	Religious
এরা বংগবাহাদুরের বংসদর এদেরকে খুব আদর জতন করতেহবে নাহয় কিন্তু রাজাকারি মামলা	Political
খুব সুন্দর ও সেক্সি লাগছে 	Personal
 সাংবাদিক মনে হয় মালাউন বি বি সি বাংলা কি মিথ্যা ছাগল পাগল কি করে সাংবাদিক হয় আল জাজিরা খবর দেখিস মালাউন সাংবাদিক 	Religious
সাজু খাদেম আসলেই একটা বেয়াদব 	Personal
আল্লাহ কে ভয় কর মাগি 	Gender abusive
পুরাই আজব রে মাইরি মানুশকে কি এতোই বোকা পাইছস পেয়েছো পেয়েছেন আপনারা পেয়েছিস   	Personal
 মালাউনরা নগ্নতা ছাড়া আর কী বুঝে  	Religious
আর কি বালের তামাশা কল এই গুলা  	Personal
মুহম্মদের আমলেও বাল্যবিবাহ প্রচলিত ছিল  কিন্তু ৫৩ বছরের বুড়ার সাথে ৬ বছরের বাচ্চার বিয়ে কেউই ভাল চোখে দেখত না  	Religious
মার্কিন প্রেসিডেন্ট নির্বাচন এবং বাংলাদেশী বলদগুলোর প্রতিক্রিয়া হিজরার দল বিম্পি এবং তাদের সমর্থকদের শোকের মাতম  তারা কত আশায়ই না ছিল যে হিলারী জিতলে ইউনুসের মাধ্যমে যোগাযোগ করে হিজরাগুলোর হারানো পুরুষাঙ্গ কৃত্তিম পুরুষাঙ্গ দ্বারা প্রতিস্থাপন করে নিবে  কিন্তু হলোনা  আওয়ালীগ বা কুত্তালীগের নারীকুল এখন পাছার কাপড় মাথায় তুলে পাছা উপুড় করে চরকীর মত পাছা ঘুরাচ্ছে আর পুরুষগুলো গিয়ে চটাস চটাস করে তাদের পাছা চেটে খাচ্ছে আর উলাল্লা উলাল্লা ড্যান্স দিচ্ছে  তারাও একটু শঙ্কায় ছিল যে যদি হিলারী জিতলে হ	Political
